,eta,e-going theta [degree],Au-coated beam chamber,Barrel silicon,Barrel muRwell,Forward/backward silicon,Forward/backward MPGD,mRICH AeroGel,Barrel AC-LGAD,Forward AC-LGAD,Dual RICH,Backward AC-LGAD,Backward EMCal,Inner det. spt./service,DIRC,BECal,Active BCal Support,SC Magnet,Barrel HCal,Backward Field Return,Forward EMCal,Forward LHCal
561,-1.4949999674659296,25.27879999999999,0.0064589699999999675,0.0035141600000001038,0.015903269999999727,0.004777200000000294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3611103999999978,0.2982975562700979,19.05473972990353,1.305195498392294,0.0,0.0,0.0,0.0,0.0
562,-1.4900003759201754,25.401399999999995,0.0064298499999999705,0.0034983199999999636,0.0425767300000003,0.00478209999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35951699999999936,0.29695185209003316,18.946247363344046,1.8816829581993666,0.0,0.0,0.0,0.0,0.0
563,-1.4849989594236026,25.52460000000002,0.006400890000000049,0.0034825599999998872,0.0525591500000004,0.004786999999999632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357931400000002,0.29561465916398494,18.83655938906753,2.4166533762057973,0.0,0.0,0.0,0.0,0.0
564,-1.4799998530683214,25.648300000000006,0.006372089999999984,0.0034668900000000584,0.05232261999999964,0.004792000000000525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3563554000000018,0.29428416720257033,18.71390811897106,2.909814469453373,0.0,0.0,0.0,0.0,0.0
565,-1.474999089518667,25.77260000000001,0.006343449999999963,0.0034513000000000833,0.05350194999999995,0.004796899999999979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35478740000000086,0.29296183601286097,17.958140122186503,3.3188401929260394,0.0,0.0,0.0,0.0,0.0
566,-1.4700007645507918,25.897400000000005,0.006314960000000038,0.003435809999999982,0.057757129999999976,0.0048020000000002505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3532290999999998,0.2916459549839218,18.935994787781365,3.3039308681671855,0.0,0.0,0.0,0.0,0.0
567,-1.46500094424117,26.02279999999999,0.0062866399999999545,0.003420399999999971,0.057498060000000024,0.004807099999999773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516788000000023,0.29033809967845475,19.209332636655937,3.289116720257251,0.0,0.0,0.0,0.0,0.0
568,-1.4599997251887775,26.148799999999994,0.00625846999999996,0.003405070000000063,0.05724045999999991,0.004812299999999783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3501376999999991,0.289037003215435,19.117637292604513,3.2743778135048096,0.0,0.0,0.0,0.0,0.0
569,-1.4550011449131774,26.275300000000016,0.006230460000000035,0.0033898299999999444,0.05698421000000033,0.004817599999999436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348604900000002,0.2877434919614133,19.026807321543394,3.260746623794219,0.0,0.0,0.0,0.0,0.0
570,-1.450001318820026,26.4024,0.006202599999999961,0.003374679999999986,0.0567294199999998,0.004822900000000241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34708040000000107,0.2864574919614137,18.93694472668809,3.2826990353697845,0.0,0.0,0.0,0.0,0.0
571,-1.4450003388154091,26.530100000000004,0.006174899999999986,0.0033596099999999825,0.056476089999999826,0.004828200000000588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34556519999999963,0.28517810932475884,18.84787673311897,3.280949517684906,0.0,0.0,0.0,0.0,0.0
572,-1.4399982951773604,26.6584,0.006147359999999979,0.0033446199999999865,0.056224119999999794,0.004833699999999941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34405820000000115,0.28390608038585063,18.45372546945337,3.26631221864951,0.0,0.0,0.0,0.0,0.0
573,-1.4349991492379763,26.787199999999984,0.006119959999999971,0.00332971999999997,0.06090241999999999,0.004839099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3425607999999968,0.2826402797427688,17.992367527331194,3.2517578778134997,0.0,0.0,0.0,0.0,0.0
574,-1.4299990809102838,26.916600000000017,0.006092720000000037,0.003314899999999993,0.06090807999999957,0.004844600000000615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410706999999988,0.28138258842443875,19.174718244372976,3.237284887459822,0.0,0.0,0.0,0.0,0.0
575,-1.4249981759604937,27.046600000000012,0.006065640000000039,0.00330014999999992,0.06542131000000058,0.004850299999999044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395896000000034,0.28013138263665344,19.14665930225079,3.2228903536977604,0.0,0.0,0.0,0.0,0.0
576,-1.4200003398357306,27.177099999999996,0.006038699999999966,0.0032855000000000367,0.06543409999999947,0.003237300000000859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3381163999999982,0.27888770739549956,19.06973662700964,3.208581993569137,0.0,0.0,0.0,0.0,0.0
577,-1.4150018000319722,27.3082,0.006011919999999963,0.003270930000000001,0.06544784999999997,0.0032411000000002604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33665220000000234,0.27765049839228084,18.994936434083584,3.194348231511274,0.0,0.0,0.0,0.0,0.0
578,-1.4099988504836132,27.439999999999998,0.005985279999999985,0.0032564399999999508,0.06546268000000051,0.003244899999999745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33519569999999976,0.2764207588424433,18.92254227974276,3.1801958199357045,0.0,0.0,0.0,0.0,0.0
579,-1.4049991627195482,27.572299999999984,0.005958799999999977,0.003242030000000058,0.06547846999999972,0.003248800000000482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3337478999999998,0.27519760128617377,18.852806141479096,3.166124115755622,0.0,0.0,0.0,0.0,0.0
580,-1.3999990107914122,27.70519999999999,0.005932459999999966,0.0032277000000000104,0.05935913999999974,0.0032528000000006524,0.0,0.0,2.549839227955486e-07,0.0,0.0,0.0,0.0,0.33230887009646454,0.2739808231511237,18.173436344051453,3.1521299035369665,0.0,0.0,0.0,0.0,0.0
581,-1.3949984715615835,27.838700000000017,0.005906270000000042,0.003213460000000023,0.033058569999999746,0.0032568000000003997,0.0,0.0,0.0011155086816719353,0.0,0.0,0.0,0.0,0.33087710514469393,0.27277183279742856,18.121099167202573,3.1382212218649457,0.0,0.0,0.0,0.0,0.0
582,-1.39000134138864,27.972700000000003,0.005880230000000028,0.0031992899999999155,0.010994279999999924,0.003260800000000213,0.0,0.0,0.011144217684887436,0.0,0.0,0.0,0.0,0.3294543591639875,0.2715689871382634,19.145865038585207,3.1243800643086814,0.0,0.0,0.0,0.0,0.0
583,-1.3850002358530726,28.107399999999984,0.005854339999999972,0.0031852000000000026,0.01094586000000013,0.0032648999999998485,0.0,0.0,0.03130629131832811,0.0,0.0,0.0,0.0,0.32803952765273364,0.27037318006430866,19.079837453376204,3.1106250803858373,0.0,0.0,0.0,0.0,0.0
584,-1.3799989648799722,28.242700000000013,0.0058285899999999695,0.003171189999999972,0.01089771999999998,0.0032690999999999797,0.0,0.0,0.04553417781350484,0.0,0.0,0.0,0.0,0.3266326241157558,0.2691841639871377,19.01723741800643,3.096945980707371,0.0,0.0,0.0,0.0,0.0
585,-1.37500127160126,28.378500000000003,0.0058029900000000165,0.0031572599999999153,0.010849850000000024,0.003273300000000024,0.0,0.0,0.07180812154340849,0.0,0.0,0.0,0.0,0.3252340540192923,0.26800182315112603,18.957978710610945,3.0833418006430726,0.0,0.0,0.0,0.0,0.0
586,-1.3699998653216228,28.514999999999986,0.005777539999999982,0.0031434099999999854,0.010802249999999925,0.0032775000000000304,0.0,0.0,0.09414507974276537,0.0,0.0,0.0,0.0,0.323843541800643,0.26682618649517653,18.902848800643095,3.069812861736345,0.0,0.0,0.0,0.0,0.0
587,-1.3649985025499347,28.65209999999999,0.005752229999999972,0.0031296400000000576,0.010754929999999831,0.003281700000000224,0.0,0.0,0.1095782012861736,0.0,0.0,0.0,0.0,0.322461044694534,0.2656572090032151,18.733295012861735,3.0563588424437214,0.0,0.0,0.0,0.0,0.0
588,-1.3600008741463199,28.78970000000001,0.0057270599999999575,0.0031159500000001,0.010707889999999824,0.003286100000000118,0.0,0.0,0.11569592090032144,0.0,0.0,0.0,0.0,0.3210865292604501,0.2644949003215431,18.105004942122168,3.042992926045031,0.0,0.0,0.0,0.0,0.0
589,-1.3549997816165702,28.927999999999997,0.005702029999999972,0.0031023400000000324,0.010661129999999927,0.003290400000000023,0.0,0.0,0.12394261897106111,0.0,0.0,0.0,0.0,0.31971999871382634,0.2633391961414788,18.501639713826354,3.0269209003215565,0.0,0.0,0.0,0.0,0.0
590,-1.3499989290083532,29.066900000000004,0.0056771499999999685,0.003088799999999981,0.010614549999999924,0.003294899999999979,0.0,0.0,0.1330515736334406,0.0,0.0,0.0,0.0,0.3183613704180061,0.26219011254019314,19.06118874598072,3.0164790996784383,0.0,0.0,0.0,0.0,0.0
591,-1.3449983790436228,29.206400000000002,0.005652409999999988,0.0030753399999999802,0.010568350000000063,0.003299300000000071,0.0,0.0,0.1300713980707394,0.0,0.0,0.0,0.0,0.317010758199357,0.2610474983922829,19.007775266881023,3.0033340836013025,0.0,0.0,0.0,0.0,0.0
592,-1.3400017543557712,29.346400000000017,0.005627810000000009,0.0030619600000000094,0.010522329999999884,0.0033039000000002726,0.0,0.0,0.13011459742765266,0.0,0.0,0.0,0.0,0.31566795884244336,0.25991148231511296,18.958945588424417,2.9902649517685056,0.0,0.0,0.0,0.0,0.0
593,-1.3349984312657235,29.4872,0.0056033600000000095,0.003048640000000053,0.01047660000000004,0.00330839999999993,0.0,0.0,0.12946905819935697,0.0,0.0,0.0,0.0,0.3143329996784562,0.25878195498392303,18.915124967845657,2.977271382636669,0.0,0.0,0.0,0.0,0.0
594,-1.3299991522710923,29.628500000000003,0.005579039999999984,0.003035410000000055,0.010431150000000047,0.0033130999999998086,0.0,0.0,0.12945260225080402,0.0,0.0,0.0,0.0,0.3130058392282956,0.2576588649517679,18.877133318327967,2.96434598070741,0.0,0.0,0.0,0.0,0.0
595,-1.325000413584356,29.770399999999995,0.005554859999999988,0.0030222600000000075,0.010385979999999925,0.0033177000000000068,0.0,0.0,0.12767980192926062,0.0,0.0,0.0,0.0,0.31168652025723476,0.2565422154340835,18.45590037299034,2.951499678456596,0.0,0.0,0.0,0.0,0.0
596,-1.3199987715115793,29.91300000000001,0.005530819999999986,0.003009180000000008,0.010341000000000091,0.003322499999999798,0.0,0.0,0.12675233279742784,0.0,0.0,0.0,0.0,0.3103749228295819,0.2554319967845661,18.110078726688098,2.9387244372990473,0.0,0.0,0.0,0.0,0.0
597,-1.3150012958252872,30.056100000000015,0.005506919999999983,0.0029961800000000045,0.010296299999999885,0.0033273000000002065,0.0,0.0,0.1264883199356912,0.0,0.0,0.0,0.0,0.3090710090032155,0.25432818649517713,18.868829514469454,2.9260221864951923,0.0,0.0,0.0,0.0,0.0
598,-1.3100010553853194,30.199900000000014,0.005483160000000027,0.0029832400000000293,0.01025189999999992,0.00333210000000014,0.0,0.0,0.12541607845659156,0.0,0.0,0.0,0.0,0.30777480771704174,0.2532307363344047,18.969897752411548,2.9133961414791223,0.0,0.0,0.0,0.0,0.0
599,-1.30500160221163,30.344300000000004,0.005459529999999992,0.002970390000000043,0.010207679999999903,0.003337000000000114,0.0,0.0,0.12455453762057879,0.0,0.0,0.0,0.0,0.3064862385852086,0.25213957877813475,18.928900672025726,2.9008424437299105,0.0,0.0,0.0,0.0,0.0
600,-1.299999547326314,30.48939999999999,0.00543603999999998,0.0029576099999999743,0.010163750000000006,0.003341999999999932,0.0,0.0,0.1245021864951769,0.0,0.0,0.0,0.0,0.30520532347266927,0.2510547138263661,18.89378081993568,2.8883659163987403,0.0,0.0,0.0,0.0,0.0
601,-1.294998409886398,30.635099999999994,0.005412689999999999,0.0029449000000000064,0.01012011000000003,0.0033469999999998362,0.0,0.0,0.12435645241157578,0.0,0.0,0.0,0.0,0.30393200192926034,0.24997612218649579,18.865471816720255,2.8759585209003227,0.0,0.0,0.0,0.0,0.0
602,-1.2900016485543835,30.781299999999987,0.005389469999999962,0.002932270000000013,0.010076659999999979,0.0033520999999998684,0.0,0.0,0.12352799099678473,0.0,0.0,0.0,0.0,0.3026662324758844,0.24890385530546588,18.84476074598072,2.863619614147918,0.0,0.0,0.0,0.0,0.0
603,-1.2849990791124055,30.928300000000007,0.00536637999999996,0.002919720000000031,0.010033499999999949,0.0033573000000001532,0.0,0.0,0.12481878681672033,0.0,0.0,0.0,0.0,0.30140799807073954,0.2478377588424439,18.220919006430854,2.8513533762057968,0.0,0.0,0.0,0.0,0.0
604,-1.2800009787072553,31.075800000000015,0.005343429999999981,0.0029072300000000124,0.009990639999999943,0.003362400000000064,0.0,0.0,0.12664458231511255,0.0,0.0,0.0,0.0,0.30015720643086813,0.24677785852090056,18.105335945337618,2.839157234726695,0.0,0.0,0.0,0.0,0.0
605,-1.2750006147684216,31.22399999999999,0.005320619999999999,0.002894809999999955,0.009947970000000014,0.0033676999999999006,0.0,0.0,0.12352007845659173,0.0,0.0,0.0,0.0,0.2989140016077167,0.24572410289389124,18.904977276527323,2.827037942122189,0.0,0.0,0.0,0.0,0.0
606,-1.2700014264169217,31.372799999999984,0.005297930000000005,0.002882480000000018,0.009905590000000002,0.003373000000000039,0.0,0.0,0.12253691704180067,0.0,0.0,0.0,0.0,0.2976782019292604,0.24467652411575608,18.870316237942127,2.814986495176843,0.0,0.0,0.0,0.0,0.0
607,-1.265000117582376,31.5223,0.005275380000000034,0.0028702099999999443,0.00986341000000012,0.0033783999999999516,0.0,0.0,0.12195763922829567,0.0,0.0,0.0,0.0,0.2964497678456591,0.24363506752411623,18.841568517684877,2.803000000000015,0.0,0.0,0.0,0.0,0.0
608,-1.2600000959084832,31.67240000000001,0.005252969999999977,0.002858000000000043,0.009821529999999922,0.0033837999999999334,0.0,0.0,0.12194351382636678,0.0,0.0,0.0,0.0,0.2952287392282955,0.24259969453376184,18.820437475884244,2.7883819935691427,0.0,0.0,0.0,0.0,0.0
609,-1.2550014010662844,31.82310000000001,0.005230679999999984,0.0028458800000000038,0.00977984000000008,0.0033892999999998487,0.0,0.0,0.12050355659163994,0.0,0.0,0.0,0.0,0.29401511318327966,0.2415703826366563,18.80758839871384,2.778177170417976,0.0,0.0,0.0,0.0,0.0
610,-1.250000775700274,31.974500000000006,0.005208520000000032,0.002833829999999992,0.009738350000000031,0.0033949999999998495,0.0,0.0,0.11863289389067522,0.0,0.0,0.0,0.0,0.29280873408360114,0.24054710932475992,18.794787974276513,2.767475884244387,0.0,0.0,0.0,0.0,0.0
611,-1.2450015810879789,32.12649999999999,0.005186490000000027,0.002821839999999979,0.00969716999999994,0.003400599999999976,0.0,0.0,0.11915968102893902,0.0,0.0,0.0,0.0,0.29160974630225067,0.23952982636655973,18.081146414790993,2.755767524115761,0.0,0.0,0.0,0.0,0.0
612,-1.2400005852500604,32.2792,0.005164600000000019,0.00280991999999999,0.009656280000000031,0.0034062999999999836,0.0,0.0,0.11681587170418009,0.0,0.0,0.0,0.0,0.29041793826366546,0.23851863022508013,18.158788273311902,2.7441366559485374,0.0,0.0,0.0,0.0,0.0
613,-1.2350011189490833,32.432500000000005,0.005142830000000026,0.0027980799999999728,0.009615590000000097,0.003412099999999755,0.0,0.0,0.11719588649517702,0.0,0.0,0.0,0.0,0.2892334363344048,0.23751327652733212,18.78486372025722,2.7325733118970987,0.0,0.0,0.0,0.0,0.0
614,-1.229999975306978,32.5865,0.005121190000000039,0.002786309999999929,0.009575100000000095,0.003417899999999908,0.0,0.0,0.11719415948553054,0.0,0.0,0.0,0.0,0.28805612186495183,0.23651391639871355,18.760458131832795,3.172434726688113,0.0,0.0,0.0,0.0,0.0
615,-1.2250004549489095,32.74110000000002,0.0050996800000000335,0.002774609999999969,0.009534910000000035,0.0034237999999998762,0.0,0.0,0.11716512122186501,0.0,0.0,0.0,0.0,0.28688599131832815,0.235520414790997,18.74411444372989,4.035255305466247,0.0,0.5612909967845674,0.0,0.0,0.0
616,-1.2199993758239216,32.8964,0.005078300000000024,0.002762969999999961,0.009494929999999948,0.0034298000000001147,0.0,0.0,0.11666581093247579,0.0,0.0,0.0,0.0,0.28572301864951777,0.2345328424437298,18.736788855305473,4.401894855305468,0.0,1.5056704180064315,0.0,0.0,0.0
617,-1.215000008795067,33.0523,0.0050570400000000135,0.002751410000000001,0.00945514999999996,0.0034359000000000993,0.0,0.0,0.11459112218649521,0.0,0.0,0.0,0.0,0.2845671752411575,0.23355122186495197,18.73982956591638,4.3936109324758945,0.0,2.451150160771693,0.0,0.0,0.0
618,-1.209999196365141,33.2089,0.0050359099999999785,0.002739910000000012,0.009415680000000032,0.0034419999999999347,0.0,0.0,0.11822479678456595,0.0,0.0,0.0,0.0,0.2834184717041801,0.23257532154340815,18.70200289389067,4.3854273311897245,0.0,3.398654340836,0.0,0.0,0.0
619,-1.2050001800079824,33.36610000000002,0.005014899999999988,0.002728489999999962,0.009376410000000005,0.0034481999999999777,0.0,0.0,0.11803657556270099,0.0,0.0,0.0,0.0,0.2822767974276529,0.23160524437299068,17.98833589067525,4.377351446945333,0.0,4.354019614147916,0.0,0.0,0.0
620,-1.1999998265076324,33.524,0.004994029999999986,0.002717120000000014,0.009337349999999911,0.003454500000000027,0.0,0.0,0.11616621704180094,0.0,0.0,0.0,0.0,0.2811422363344046,0.23064095498392295,18.37377524437298,4.369385852090048,0.0,5.311236977491966,0.0,0.0,0.0
621,-1.1950013483191255,33.682500000000005,0.004973270000000016,0.0027058299999999863,0.00929849999999997,0.0034609000000000514,0.0,0.0,0.11486517073954974,0.0,0.0,0.0,0.0,0.2800146186495178,0.2296824758842445,18.642879620578785,4.361507395498386,0.0,6.269800964630232,0.0,0.0,0.0
622,-1.1899985022333222,33.841800000000006,0.00495263999999997,0.0026946100000000608,0.009259949999999998,0.0034672999999999406,0.0,0.0,0.11487730868167204,0.0,0.0,0.0,0.0,0.27889402090032145,0.22872976205787848,18.623853347266873,4.353747266881037,0.0,7.2234951768488855,0.0,0.0,0.0
623,-1.185000753030168,34.001599999999996,0.004932139999999979,0.0026834499999999623,0.009221610000000114,0.003473800000000079,0.0,0.0,0.11429253987138238,0.0,0.0,0.0,0.0,0.2777804697749194,0.22778268488746006,18.61379954340836,4.346081672025729,0.0,8.176932154340818,0.0,0.0,0.0
624,-1.1799987600648438,34.162199999999984,0.004911749999999994,0.002672359999999995,0.00918348999999999,0.0034803999999998975,0.0,0.0,0.11257992990353693,0.0,0.0,0.0,0.0,0.4674654591639869,0.226841372990354,18.613725045016086,4.868407717041798,0.0,9.131941157556277,0.0,0.0,0.0
625,-1.1749988126097033,34.32339999999999,0.0048914900000000365,0.00266133999999996,0.00914567000000006,0.003487000000000063,0.0,0.0,0.11113580450160761,0.0,0.0,0.0,0.0,0.4655787340836016,0.2259057106109319,18.625452450160765,5.715227331189713,0.0,10.088579742765287,0.0,0.0,0.0
626,-1.1700009310143722,34.48519999999999,0.00487136000000003,0.002650380000000011,0.009107960000000068,0.0034938999999997618,0.0,0.0,0.11184941800643099,0.0,0.0,0.0,0.0,0.46370368617363383,0.22497566559485516,18.570787823151115,6.059135369774925,0.0,11.046893569131829,0.0,0.0,0.0
627,-1.1649989949203934,34.64779999999999,0.0048513400000000225,0.0026394900000000013,0.00907056999999992,0.003500699999999961,0.0,0.0,0.110949066881029,0.0,0.0,0.0,0.0,0.4618402028938908,0.2240512700964632,17.847832086816698,6.054714790996801,0.0,12.006993890675236,0.0,0.0,0.0
628,-1.1599992130225543,34.81100000000001,0.004831449999999974,0.002628660000000012,0.009033390000000103,0.0035075999999999094,0.0,0.0,0.11018638135048234,0.0,0.0,0.0,0.0,0.45998829356913185,0.2231324662379417,18.434582434083595,6.048680064308677,0.0,12.968938263665606,0.0,0.0,0.0
629,-1.1549985577155042,34.97489999999999,0.004811670000000027,0.002617909999999975,0.008996420000000043,0.0035145999999999337,0.0,0.0,0.10990674437299036,0.0,0.0,0.0,0.0,0.4581479225080389,0.22221922508038505,18.484405122186512,6.048045016077161,0.0,13.932769131832764,0.0,0.0,0.0
630,-1.1500001149807115,35.139399999999995,0.004792020000000006,0.002607210000000009,0.008959670000000078,0.0017607999999998854,0.0,0.0,0.11009093504823154,0.0,0.0,0.0,0.0,0.4563189372990353,0.2213115884244372,18.470121218649506,6.044645980707401,0.0,14.898596463022521,0.0,0.0,0.0
631,-1.1450008800373312,35.30459999999999,0.004772479999999982,0.002596590000000026,0.008923129999999967,0.0017644000000001311,0.0,0.0,0.109590847266881,0.0,0.0,0.0,0.0,0.4545014305466239,0.2204094437299029,18.465535569131834,6.041392282958203,0.0,15.866429260450147,0.0,0.0,0.0
632,-1.14000090409814,35.470500000000015,0.004753070000000021,0.002586029999999983,0.008886799999999966,0.0017680999999999392,0.0,0.0,0.10891099903536987,0.0,0.0,0.0,0.0,0.4526953514469454,0.21951284887459832,18.47219258842445,6.038296463022501,0.0,16.836418649517697,0.0,0.0,0.0
633,-1.135000237077042,35.637100000000004,0.00473377000000002,0.0025755299999999795,0.008850799999999917,0.0017717000000001676,0.0,0.0,0.1077650533762057,0.0,0.0,0.0,0.0,0.45090054855305467,0.21862167845659075,18.491995067524105,6.0353546623794045,0.0,17.808591961414827,0.0,0.0,0.0
634,-1.1299989276008853,35.80439999999999,0.0047146000000000115,0.002565089999999986,0.008814910000000009,0.0017754999999999577,0.0,0.0,0.11169328906752421,0.0,0.0,0.0,0.0,0.4491170546623796,0.21773601929260455,18.46264398713825,6.032557877813506,0.0,18.789025080385837,0.0,0.0,0.0
635,-1.1249999943266227,35.97229999999999,0.00469554,0.0025547199999999895,0.008779240000000079,0.0017792999999999837,0.0,0.0,0.10961381093247592,0.0,0.0,0.0,0.0,0.44734483922829615,0.21685583279742704,17.69942076848875,6.029919935691311,0.0,19.774299035369808,0.0,0.0,0.0
636,-1.1200004880593954,36.14089999999999,0.004676600000000017,0.002544409999999996,0.00874389000000007,0.001782999999999809,0.0,0.0,0.10833931897106117,0.0,0.0,0.0,0.0,0.4455837906752413,0.2159810128617371,18.33602321864953,6.027435369774896,0.0,20.7619790996785,0.0,0.0,0.0
637,-1.1150004538532852,36.31020000000001,0.004657769999999971,0.002534180000000011,0.008708650000000099,0.0017868999999999802,0.0,0.0,0.10777958038585204,0.0,0.0,0.0,0.0,0.4438339196141481,0.21511163022507984,18.321315022508035,6.025115434083602,0.0,21.747448874598113,0.0,0.0,0.0
638,-1.109999935521004,36.480199999999996,0.004639059999999989,0.0025240000000000488,0.00867363999999999,0.001790899999999946,0.0,0.0,0.10795290482315112,0.0,0.0,0.0,0.0,0.44209522186495154,0.21424760450160785,18.31557859807075,6.022951125401917,0.0,22.73167813504825,0.0,0.0,0.0
639,-1.1049989756452208,36.65090000000001,0.004620470000000023,0.002513879999999983,0.008638950000000116,0.0,0.0,0.0,0.10666106977491946,0.0,0.0,0.0,0.0,33.497773025723475,0.21338713826366984,18.32074019292601,6.02093729903541,0.0,23.71858713826363,0.0,0.0,0.0
640,-1.100000527701873,36.82220000000001,0.004601990000000037,0.0025038299999999934,0.008604379999999974,0.0,0.0,0.0,0.10544152475884241,0.0,0.0,0.0,0.0,12.83212158713828,0.21253858520898383,18.33897170418006,6.019087459807071,0.0,24.891023472668884,0.0,0.0,0.0
641,-1.0949987959996366,36.99430000000001,0.004583629999999969,0.002493840000000051,0.00857003000000001,0.0,0.0,0.0,0.10399170836012858,0.0,0.0,0.0,0.0,6.420808926688107,0.2116877170417979,18.37249919614147,6.017399678456602,0.14112154340837435,25.932833118971054,0.0,0.0,0.0
642,-1.0899996322491416,37.167,0.004565380000000003,0.002483910000000024,0.008535909999999976,0.0,0.0,0.0,0.10487020064308686,0.0,0.0,0.0,0.0,3.3658210302250806,0.21084430868167248,18.406984083601273,6.015876527331201,0.182853054662381,26.93656752411577,0.0,0.0,0.0
643,-1.0850001623268235,37.34039999999999,0.00454724999999997,0.002474040000000001,0.00850200999999996,0.0,0.0,0.0,0.10414783729903541,0.0,0.0,0.0,0.0,1.3688541681672024,0.21000704180064322,17.610374083601283,6.014513826366581,0.18212700964629747,27.94325434083599,0.0,0.0,0.0
644,-1.0800004230455271,37.5145,0.004529229999999999,0.002464240000000002,0.008468330000000027,0.0,0.0,0.0,0.1036762900321543,0.0,0.0,0.0,0.0,1.1169938392282954,0.20917491961414858,18.149990578778137,6.013318649517686,0.18140160771703862,28.953064630225093,0.0,0.0,0.0
645,-1.0750004500531354,37.6893,0.00451131999999999,0.00245450000000002,0.008434879999999902,0.0,0.0,0.0,0.10284475980707396,0.0,0.0,0.0,0.0,0.9385286270096467,0.20834836012861735,18.140212922829587,6.012284887459796,0.18068681672026088,29.966037299035396,0.0,0.0,0.0
646,-1.0700002778431585,37.8648,0.0044935299999999834,0.002444820000000001,0.009391649999999977,0.0,0.0,0.0,0.10323885787781348,0.0,0.0,0.0,0.0,0.806229248231512,0.20752668488745996,18.141118617363357,6.011424115755609,0.1799774919614059,30.982229903536986,0.0,0.0,0.0
647,-1.0649999397652248,38.041,0.004475849999999968,0.004058660000000071,0.02326498999999995,0.0,0.0,0.0,0.10282379292604499,0.0,0.0,0.0,0.0,0.7011673533762057,0.206709861736334,18.154575054662384,6.007642765273324,0.17926527331185937,32.00179485530546,0.0,0.0,0.0
648,-1.0599994680354532,38.217899999999986,0.00445827999999999,0.004042729999999979,0.03715129000000033,0.0,0.0,0.0,0.10212294726688072,0.0,0.0,0.0,0.0,0.6170738781350491,0.20589835048231386,18.182634839228307,6.010212861736321,0.1785633440514296,33.02484758842448,0.0,0.0,0.0
649,-1.0549988937467323,38.3955,0.00444081999999998,0.004026900000000055,0.04061607999999997,0.0,0.0,0.0,0.10202787009646291,0.0,0.0,0.0,0.0,0.5489193041800646,0.2050921864951768,18.22807876848874,6.009860450160769,0.17786430868168068,34.051425080385854,0.0,0.0,0.0
650,-1.050001046027436,38.5737,0.004423480000000019,0.004011159999999952,0.04045745999999989,0.0,0.0,0.0,0.10140802475884261,0.0,0.0,0.0,0.0,0.4977512771704178,0.20429104180064284,18.294354340836023,6.0096877813504825,0.17716913183278393,35.08438231511248,0.0,0.0,0.0
